ticketKey,ticketSummary,ticketAssignee,ticketCreated,ticketResolutionDate,ticketLabels,isDirect,commitSha,commitRepo,commitDate,commitAuthorName,commitSubject,codeSimilarity,rankByCodeSimilarity,msAuthorScore,msDateScore,msKeywordScore,msComposite,priorTier,finalScore,inPriorCandidates
CX-3480,or Restrict Access to VendRegistration Form After Verification Retry Attempts Are Exhausted,Rakhesh J,2026-06-09T13:35:41.101+0530,2026-06-15T18:52:43.709+0530,VendorRegistration,,e316c2d44c64e107579d363b94f4c6a3848b7790,Connexus-inc/connexus-web-client,2026-05-28T00:01:45+05:30,rakhesh.j,feat(venor-compliance): vendor verification api integrations added dev test pending,0.5117,4,0.0,0.0,0.0,0.0,,0.2558,
CX-3480,or Restrict Access to VendRegistration Form After Verification Retry Attempts Are Exhausted,Rakhesh J,2026-06-09T13:35:41.101+0530,2026-06-15T18:52:43.709+0530,VendorRegistration,,705ab3941f1859efda5806efd26a29cf285e3726,Connexus-inc/connexus-web-client,2026-05-22T17:06:10+05:30,Ramesh P R,feat: status based routing during vendor registration,0.5102,5,0.0,0.0,0.0,0.0,,0.2551,
CX-3480,or Restrict Access to VendRegistration Form After Verification Retry Attempts Are Exhausted,Rakhesh J,2026-06-09T13:35:41.101+0530,2026-06-15T18:52:43.709+0530,VendorRegistration,,d0e7f11021e3bc299d23c81a39efbe523cd6d441,Connexus-inc/connexus-web-client,2026-06-09T18:17:14+05:30,rakhesh.j,feat(venor-compliance): retry exceeded info added in failed card,0.4889,6,0.0,0.0,0.0,0.0,,0.2444,
CX-3480,or Restrict Access to VendRegistration Form After Verification Retry Attempts Are Exhausted,Rakhesh J,2026-06-09T13:35:41.101+0530,2026-06-15T18:52:43.709+0530,VendorRegistration,,8ba111e4819e8ba5ec01d24734d112361663ffce,Connexus-inc/connexus-web-api,2026-01-09T11:50:37+05:30,Raoof,refactor: update VENDOR_BID_RECEIVED notification to target all PRIMARY_CONTACT users of the vendor,0.4886,7,0.0,0.0,0.0,0.0,,0.2443,
CX-3480,or Restrict Access to VendRegistration Form After Verification Retry Attempts Are Exhausted,Rakhesh J,2026-06-09T13:35:41.101+0530,2026-06-15T18:52:43.709+0530,VendorRegistration,,ddd00d4cca4d7d0d3b8c524f877e2d78e73ef9d6,Connexus-inc/connexus-web-api,2026-05-25T14:28:40+05:30,Vysakh R J,Merge pull request #2005 from Connexus-inc/feat-vendor-invite-registration,0.4819,8,0.0,0.0,0.0,0.0,,0.241,
CX-3482,Update Menu Label from 'Client Vendors' to 'Update Client Vendors',rameshpr,2026-06-09T14:13:05.700+0530,2026-06-10T13:17:57.939+0530,VendorInlineEdit,,035d0108ceecc172a2de73827fd609dfccee5917,Connexus-inc/connexus-web-client,2026-06-09T14:27:02+05:30,Ramesh P R,fix: label change,0.6865,1,0.7,1.0,0.75,0.78,moderate,0.7333,TRUE
CX-3482,Update Menu Label from 'Client Vendors' to 'Update Client Vendors',rameshpr,2026-06-09T14:13:05.700+0530,2026-06-10T13:17:57.939+0530,VendorInlineEdit,,585198290aacc084242c7000946438427727a000,Connexus-inc/connexus-web-client,2026-05-20T11:09:53+05:30,Ramesh P R,fix: updates based on pr comments,0.5882,2,0.0,0.0,0.0,0.0,,0.2941,
CX-3482,Update Menu Label from 'Client Vendors' to 'Update Client Vendors',rameshpr,2026-06-09T14:13:05.700+0530,2026-06-10T13:17:57.939+0530,VendorInlineEdit,,b27a984a6d2f5e251abf317adfa7a758262d6d06,Connexus-inc/connexus-web-client,2026-06-15T14:30:01+05:30,Varun Wilson,fix: route updates,0.5088,3,0.0,0.0,0.0,0.0,,0.2544,
CX-3482,Update Menu Label from 'Client Vendors' to 'Update Client Vendors',rameshpr,2026-06-09T14:13:05.700+0530,2026-06-10T13:17:57.939+0530,VendorInlineEdit,,c9ae6282cf8eda6133efe0de47aa1fa0a3c98cbd,Connexus-inc/connexus-web-api,2026-06-10T14:01:03+05:30,Vysakh R J,refactor(scripts): drop contracts and msa sources from client-vendor backfill,0.5016,4,0.0,0.0,0.0,0.0,,0.2508,
CX-3482,Update Menu Label from 'Client Vendors' to 'Update Client Vendors',rameshpr,2026-06-09T14:13:05.700+0530,2026-06-10T13:17:57.939+0530,VendorInlineEdit,,d01b7bcd1d8d389d7dc6ed546f700061e6f01e0c,Connexus-inc/connexus-web-client,2026-06-02T12:21:13+05:30,varunw92,Merge pull request #2128 from Connexus-inc/feat/client-vendor-admin-edit,0.4734,5,0.0,0.0,0.0,0.0,,0.2367,
CX-3482,Update Menu Label from 'Client Vendors' to 'Update Client Vendors',rameshpr,2026-06-09T14:13:05.700+0530,2026-06-10T13:17:57.939+0530,VendorInlineEdit,,bd82b678646d72a3e27b6374de11de443544115a,Connexus-inc/connexus-web-api,2026-06-10T14:01:02+05:30,Vysakh R J,docs(cleanup): add design for orphan client-vendor connection cleanup,0.4644,6,0.0,0.0,0.0,0.0,,0.2322,
CX-3482,Update Menu Label from 'Client Vendors' to 'Update Client Vendors',rameshpr,2026-06-09T14:13:05.700+0530,2026-06-10T13:17:57.939+0530,VendorInlineEdit,,c3dac67ebcdc7739f594411bbc020d2ff0b8fff2,Connexus-inc/connexus-web-client,2026-06-04T11:57:37+05:30,varunw92,Merge pull request #2140 from Connexus-inc/fix/vendor-invite-fixes,0.4587,7,0.0,0.0,0.0,0.0,,0.2293,
CX-3482,Update Menu Label from 'Client Vendors' to 'Update Client Vendors',rameshpr,2026-06-09T14:13:05.700+0530,2026-06-10T13:17:57.939+0530,VendorInlineEdit,,3677acd1bfb76f55bb0e31a7a0481f5864943531,Connexus-inc/connexus-web-api,2026-06-02T15:47:44+05:30,Varun Wilson,feat: add conflict exception for incomplete vendor onboarding in ClientVendorsService,0.4584,8,0.0,0.0,0.0,0.0,,0.2292,
CX-3483,User gets stuck on Payment step after network error and cannot proceed with Business Verification,Varun Wilson,2026-06-09T14:16:29.661+0530,2026-06-10T14:33:19.054+0530,VendorRegistration,,f1b4378273710c2c3d43a30b786d058188b9ea9f,Connexus-inc/connexus-web-api,2026-05-26T19:25:34+05:30,Varun Wilson,refactor: update Stripe checkout session handling and environment configuration,0.5111,1,0.0,0.0,0.0,0.0,,0.2555,
CX-3483,User gets stuck on Payment step after network error and cannot proceed with Business Verification,Varun Wilson,2026-06-09T14:16:29.661+0530,2026-06-10T14:33:19.054+0530,VendorRegistration,,5ca1335b7468e7b499a3e2356052f55c6bc0d569,Connexus-inc/connexus-web-api,2026-06-30T12:38:11+05:30,Vysakh R J,fix: logic issue fixes,0.5093,2,0.0,0.0,0.0,0.0,,0.2547,
CX-3483,User gets stuck on Payment step after network error and cannot proceed with Business Verification,Varun Wilson,2026-06-09T14:16:29.661+0530,2026-06-10T14:33:19.054+0530,VendorRegistration,,e8f623dfd2e1a0442d0754a6cccb999a8583a39a,Connexus-inc/connexus-web-api,2026-05-25T14:26:50+05:30,Vysakh R J,fix: adding user id back to verify vendor user,0.4884,3,0.0,0.0,0.0,0.0,,0.2442,
CX-3483,User gets stuck on Payment step after network error and cannot proceed with Business Verification,Varun Wilson,2026-06-09T14:16:29.661+0530,2026-06-10T14:33:19.054+0530,VendorRegistration,,073c52f28d9fde5ed75c2cdf8239a75ddc97a42d,Connexus-inc/connexus-web-api,2026-06-24T16:34:46+05:30,Vysakh R J,fix: consent-acceptance-payload-change,0.4866,4,0.0,0.0,0.0,0.0,,0.2433,
CX-3483,User gets stuck on Payment step after network error and cannot proceed with Business Verification,Varun Wilson,2026-06-09T14:16:29.661+0530,2026-06-10T14:33:19.054+0530,VendorRegistration,,0cb73147ce0258a3839efbe225018eb36daf0343,Connexus-inc/connexus-web-api,2026-05-29T13:37:47+05:30,AJAY DEV,Merge pull request #2022 from Connexus-inc/ajay/fix/vendor-retry-invite-reuse,0.4728,5,0.0,0.0,0.0,0.0,,0.2364,
CX-3483,User gets stuck on Payment step after network error and cannot proceed with Business Verification,Varun Wilson,2026-06-09T14:16:29.661+0530,2026-06-10T14:33:19.054+0530,VendorRegistration,,3e4c234f4b2a5fee5bcbac75c4b6796b3c251e6d,Connexus-inc/connexus-web-api,2026-06-24T14:24:19+05:30,Vysakh R J,fix: removed the user auto authorisation,0.4715,6,0.0,0.0,0.0,0.0,,0.2357,
CX-3483,User gets stuck on Payment step after network error and cannot proceed with Business Verification,Varun Wilson,2026-06-09T14:16:29.661+0530,2026-06-10T14:33:19.054+0530,VendorRegistration,,108d0cc02cfb3bd3598a67dd3d5d8ed498a3964c,Connexus-inc/connexus-web-client,2026-05-29T11:30:12+05:30,varunw92,Merge pull request #2104 from Connexus-inc/fix/vendor-invite-fixes,0.4712,7,0.0,0.0,0.0,0.0,,0.2356,
CX-3483,User gets stuck on Payment step after network error and cannot proceed with Business Verification,Varun Wilson,2026-06-09T14:16:29.661+0530,2026-06-10T14:33:19.054+0530,VendorRegistration,,c961152f8e6a18e79db0fabb6a0182561e77ded7,Connexus-inc/connexus-web-client,2026-06-10T14:10:47+05:30,Ramesh P R,fix: handle continue optimisation and updated validation,0.469,8,0.0,0.0,0.0,0.0,,0.2345,
CX-3485,Unable to Invite Previously Verified Vendor from a Different Client Account,Vysakh R J,2026-06-09T14:32:26.871+0530,2026-06-15T13:48:53.972+0530,VendorRegistration,,3677acd1bfb76f55bb0e31a7a0481f5864943531,Connexus-inc/connexus-web-api,2026-06-02T15:47:44+05:30,Varun Wilson,feat: add conflict exception for incomplete vendor onboarding in ClientVendorsService,0.6174,1,0.0,0.0,0.0,0.0,,0.3087,
CX-3485,Unable to Invite Previously Verified Vendor from a Different Client Account,Vysakh R J,2026-06-09T14:32:26.871+0530,2026-06-15T13:48:53.972+0530,VendorRegistration,,d9a26ad86ee71b28f2c4a67e9b75e263c8fb6a85,Connexus-inc/connexus-web-client,2026-06-11T15:50:29+05:30,varunw92,Merge pull request #2157 from Connexus-inc/fix/vendor-invite-fixes,0.5821,2,0.0,0.0,0.0,0.0,,0.2911,
CX-3485,Unable to Invite Previously Verified Vendor from a Different Client Account,Vysakh R J,2026-06-09T14:32:26.871+0530,2026-06-15T13:48:53.972+0530,VendorRegistration,,ddd00d4cca4d7d0d3b8c524f877e2d78e73ef9d6,Connexus-inc/connexus-web-api,2026-05-25T14:28:40+05:30,Vysakh R J,Merge pull request #2005 from Connexus-inc/feat-vendor-invite-registration,0.5791,3,0.0,0.0,0.0,0.0,,0.2895,
CX-3485,Unable to Invite Previously Verified Vendor from a Different Client Account,Vysakh R J,2026-06-09T14:32:26.871+0530,2026-06-15T13:48:53.972+0530,VendorRegistration,,9207e67c8d244e0da4feab6958ce4e758fa28dab,Connexus-inc/connexus-web-api,2026-06-03T12:55:28+05:30,Varun Wilson,feat: add legal name validation to prevent duplicate vendor entries,0.5766,4,0.0,0.0,0.0,0.0,,0.2883,
CX-3485,Unable to Invite Previously Verified Vendor from a Different Client Account,Vysakh R J,2026-06-09T14:32:26.871+0530,2026-06-15T13:48:53.972+0530,VendorRegistration,,dd0efdf1813909f3b4e01bc454ea3fe431bc4e8c,Connexus-inc/connexus-web-api,2026-06-20T01:09:02+05:30,Vysakh R J,feat: consent form saving flow vendor compliance,0.5356,5,0.0,0.0,0.0,0.0,,0.2678,
CX-3485,Unable to Invite Previously Verified Vendor from a Different Client Account,Vysakh R J,2026-06-09T14:32:26.871+0530,2026-06-15T13:48:53.972+0530,VendorRegistration,,fb24be237344c91df9eb55b7035b0abff29f5a16,Connexus-inc/connexus-web-api,2026-06-09T12:04:47+05:30,AJAY DEV,Merge pull request #2017 from Connexus-inc/vendor-invitation-bugs,0.5278,6,0.0,0.0,0.0,0.0,,0.2639,
CX-3485,Unable to Invite Previously Verified Vendor from a Different Client Account,Vysakh R J,2026-06-09T14:32:26.871+0530,2026-06-15T13:48:53.972+0530,VendorRegistration,,bd82b678646d72a3e27b6374de11de443544115a,Connexus-inc/connexus-web-api,2026-06-10T14:01:02+05:30,Vysakh R J,docs(cleanup): add design for orphan client-vendor connection cleanup,0.5248,7,0.0,0.0,0.0,0.0,,0.2624,
CX-3485,Unable to Invite Previously Verified Vendor from a Different Client Account,Vysakh R J,2026-06-09T14:32:26.871+0530,2026-06-15T13:48:53.972+0530,VendorRegistration,,5ca1335b7468e7b499a3e2356052f55c6bc0d569,Connexus-inc/connexus-web-api,2026-06-30T12:38:11+05:30,Vysakh R J,fix: logic issue fixes,0.5239,8,0.0,0.0,0.0,0.0,,0.2619,
CX-3487,"Incorrect ""Business verification failed"" error displayed after successful business verification",Rakhesh J,2026-06-09T20:08:16.039+0530,2026-06-15T10:08:31.809+0530,VendorRegistration,,65971139021890fad7f4161e41903cc56b297f90,Connexus-inc/connexus-web-client,2026-05-26T23:57:26+05:30,rakhesh.j,feat(venor-compliance): vendor compliance verification pages ui - api integration pending,0.5684,4,0.85,1.0,0.273,0.745,moderate,0.6567,TRUE
CX-3487,"Incorrect ""Business verification failed"" error displayed after successful business verification",Rakhesh J,2026-06-09T20:08:16.039+0530,2026-06-15T10:08:31.809+0530,VendorRegistration,,c6e3272b56a0b41dbcc0ab54ec1ce93f17f88c3b,Connexus-inc/connexus-web-api,2026-06-01T14:10:23+05:30,ajaydev,feat: new email for failed and changes,0.6106,1,0.0,0.0,0.0,0.0,,0.3053,
CX-3487,"Incorrect ""Business verification failed"" error displayed after successful business verification",Rakhesh J,2026-06-09T20:08:16.039+0530,2026-06-15T10:08:31.809+0530,VendorRegistration,,514eaeff5b4b2930c2631a394289171528bccb55,Connexus-inc/connexus-web-api,2026-05-29T15:59:09+05:30,ajaydev,fix: failure reason on success,0.58,2,0.0,0.0,0.0,0.0,,0.29,
CX-3487,"Incorrect ""Business verification failed"" error displayed after successful business verification",Rakhesh J,2026-06-09T20:08:16.039+0530,2026-06-15T10:08:31.809+0530,VendorRegistration,,ef809af3ee3dbaf28d710a1be753f35e0cb8bc25,Connexus-inc/connexus-web-api,2026-05-29T14:12:38+05:30,AJAY DEV,Merge pull request #2023 from Connexus-inc/ajay/fix/vendor-verify-other,0.5722,3,0.0,0.0,0.0,0.0,,0.2861,
CX-3487,"Incorrect ""Business verification failed"" error displayed after successful business verification",Rakhesh J,2026-06-09T20:08:16.039+0530,2026-06-15T10:08:31.809+0530,VendorRegistration,,1e38e7aef1c8b1079de0e25cb0fd16bbac05070b,Connexus-inc/connexus-web-client,2026-06-15T12:05:12+05:30,varunw92,Merge pull request #2173 from Connexus-inc/fix/vendor-invite-fixes,0.5485,5,0.0,0.0,0.0,0.0,,0.2743,
CX-3487,"Incorrect ""Business verification failed"" error displayed after successful business verification",Rakhesh J,2026-06-09T20:08:16.039+0530,2026-06-15T10:08:31.809+0530,VendorRegistration,,cf5ba88c0e522e89e377356b0f6880124c5565ee,Connexus-inc/connexus-web-api,2026-05-29T14:11:05+05:30,ajaydev,fix: other business fail,0.5461,6,0.0,0.0,0.0,0.0,,0.2731,
CX-3487,"Incorrect ""Business verification failed"" error displayed after successful business verification",Rakhesh J,2026-06-09T20:08:16.039+0530,2026-06-15T10:08:31.809+0530,VendorRegistration,,c23eb123a5db10b6be41298cda9d80f1fdc4d286,Connexus-inc/connexus-web-api,2026-05-27T10:56:23+05:30,ajaydev,fix: signzy error,0.5417,7,0.0,0.0,0.0,0.0,,0.2709,
CX-3487,"Incorrect ""Business verification failed"" error displayed after successful business verification",Rakhesh J,2026-06-09T20:08:16.039+0530,2026-06-15T10:08:31.809+0530,VendorRegistration,,d0ff603112d98521900981e1afe6bf4b911fe256,Connexus-inc/connexus-web-client,2026-06-19T14:28:32+05:30,varunw92,Merge pull request #2180 from Connexus-inc/fix/update-business-verified,0.5399,8,0.0,0.0,0.0,0.0,,0.27,
CX-3488,Verification Failure Email Contains Incorrect Subject and Content,ajay.dev,2026-06-09T20:14:28.113+0530,2026-06-15T18:50:52.830+0530,VendorRegistration,,ef809af3ee3dbaf28d710a1be753f35e0cb8bc25,Connexus-inc/connexus-web-api,2026-05-29T14:12:38+05:30,AJAY DEV,Merge pull request #2023 from Connexus-inc/ajay/fix/vendor-verify-other,0.5653,1,0.85,1.0,0.0,0.69,moderate,0.6277,TRUE
CX-3488,Verification Failure Email Contains Incorrect Subject and Content,ajay.dev,2026-06-09T20:14:28.113+0530,2026-06-15T18:50:52.830+0530,VendorRegistration,,1e38e7aef1c8b1079de0e25cb0fd16bbac05070b,Connexus-inc/connexus-web-client,2026-06-15T12:05:12+05:30,varunw92,Merge pull request #2173 from Connexus-inc/fix/vendor-invite-fixes,0.5651,2,0.0,0.0,0.0,0.0,,0.2825,
CX-3488,Verification Failure Email Contains Incorrect Subject and Content,ajay.dev,2026-06-09T20:14:28.113+0530,2026-06-15T18:50:52.830+0530,VendorRegistration,,948a0bf8b940c847609d121c6b93b821c5e0d290,Connexus-inc/connexus-web-api,2026-05-06T15:49:53+05:30,ajaydev,fix: email subject and welcome email,0.5612,3,0.0,0.0,0.0,0.0,,0.2806,
CX-3488,Verification Failure Email Contains Incorrect Subject and Content,ajay.dev,2026-06-09T20:14:28.113+0530,2026-06-15T18:50:52.830+0530,VendorRegistration,,6deb0e1eb5440f24084b5884dd1fdd3f832800af,Connexus-inc/connexus-web-api,2026-06-16T12:25:50+05:30,basimneoito,Merge pull request #2083 from Connexus-inc/ajay/fix/vendor-verify-complete,0.5593,4,0.0,0.0,0.0,0.0,,0.2796,
CX-3488,Verification Failure Email Contains Incorrect Subject and Content,ajay.dev,2026-06-09T20:14:28.113+0530,2026-06-15T18:50:52.830+0530,VendorRegistration,,8b3fe0edb3ac08d1678bc35f1944993711552621,Connexus-inc/connexus-web-api,2026-04-28T16:58:29+05:30,basimneoito,Merge pull request #1908 from Connexus-inc/ajay/fix/email-sub,0.5544,5,0.0,0.0,0.0,0.0,,0.2772,
CX-3488,Verification Failure Email Contains Incorrect Subject and Content,ajay.dev,2026-06-09T20:14:28.113+0530,2026-06-15T18:50:52.830+0530,VendorRegistration,,2691f593c6c66e11e3ca82c096fd9f964212af19,Connexus-inc/connexus-web-client,2026-02-24T16:56:39+05:30,varunw92,Merge pull request #1742 from Connexus-inc/fix/rfp_vendor_status_change_fix,0.5522,6,0.0,0.0,0.0,0.0,,0.2761,
CX-3488,Verification Failure Email Contains Incorrect Subject and Content,ajay.dev,2026-06-09T20:14:28.113+0530,2026-06-15T18:50:52.830+0530,VendorRegistration,,57db8d2dba3db5e2a865e6963bb29a99e48361ab,Connexus-inc/connexus-web-api,2026-06-11T12:54:44+05:30,ajaydev,fix: email template footer,0.5517,7,0.0,0.0,0.0,0.0,,0.2759,
CX-3488,Verification Failure Email Contains Incorrect Subject and Content,ajay.dev,2026-06-09T20:14:28.113+0530,2026-06-15T18:50:52.830+0530,VendorRegistration,,c237a9b78df4a2750f21bd96090c90681221e3e8,Connexus-inc/connexus-web-api,2026-05-06T15:53:12+05:30,basimneoito,Merge pull request #1947 from Connexus-inc/ajay/fix/email-sub-change,0.5463,8,0.0,0.0,0.0,0.0,,0.2731,
CX-3489,Payment Link Fails for Previously Invited Vendor Invited by a New Client,Vysakh R J,2026-06-09T20:38:42.556+0530,2026-06-15T18:39:09.267+0530,VendorRegistration,,5ca1335b7468e7b499a3e2356052f55c6bc0d569,Connexus-inc/connexus-web-api,2026-06-30T12:38:11+05:30,Vysakh R J,fix: logic issue fixes,0.5403,1,0.0,0.0,0.0,0.0,,0.2702,
CX-3489,Payment Link Fails for Previously Invited Vendor Invited by a New Client,Vysakh R J,2026-06-09T20:38:42.556+0530,2026-06-15T18:39:09.267+0530,VendorRegistration,,d9a26ad86ee71b28f2c4a67e9b75e263c8fb6a85,Connexus-inc/connexus-web-client,2026-06-11T15:50:29+05:30,varunw92,Merge pull request #2157 from Connexus-inc/fix/vendor-invite-fixes,0.5364,2,0.0,0.0,0.0,0.0,,0.2682,
CX-3489,Payment Link Fails for Previously Invited Vendor Invited by a New Client,Vysakh R J,2026-06-09T20:38:42.556+0530,2026-06-15T18:39:09.267+0530,VendorRegistration,,108d0cc02cfb3bd3598a67dd3d5d8ed498a3964c,Connexus-inc/connexus-web-client,2026-05-29T11:30:12+05:30,varunw92,Merge pull request #2104 from Connexus-inc/fix/vendor-invite-fixes,0.5138,3,0.0,0.0,0.0,0.0,,0.2569,
CX-3489,Payment Link Fails for Previously Invited Vendor Invited by a New Client,Vysakh R J,2026-06-09T20:38:42.556+0530,2026-06-15T18:39:09.267+0530,VendorRegistration,,fb24be237344c91df9eb55b7035b0abff29f5a16,Connexus-inc/connexus-web-api,2026-06-09T12:04:47+05:30,AJAY DEV,Merge pull request #2017 from Connexus-inc/vendor-invitation-bugs,0.5072,4,0.0,0.0,0.0,0.0,,0.2536,
